trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled,timepoint,route_id,shape_id,direction_id,stop_name,stop_lat,stop_lon,distance_to_next_stop,travel_time_to_next_stop
1254-10101-23400-2-b26610d4,1900-01-01 06:30:00,1900-01-01 06:30:00,8000-7386a836,1,UNIVERSITIES,0,0,0.0,0,101-202,1254-10101-1b671b9e,0,Coyle Park,-36.85267,174.70428,0.2329232646511432,0.45
1254-10101-23400-2-b26610d4,1900-01-01 06:30:27,1900-01-01 06:30:27,8002-ce800e63,2,UNIVERSITIES,0,0,0.232,0,101-202,1254-10101-1b671b9e,0,Johnstone Street,-36.85467,174.70415,0.26241715660238624,0.5166666666666667
1254-10101-23400-2-b26610d4,1900-01-01 06:30:58,1900-01-01 06:30:58,8004-66851f82,3,UNIVERSITIES,0,0,0.492,0,101-202,1254-10101-1b671b9e,0,Oliver Street,-36.85682,174.70343,0.30284220861153593,0.6
1254-10101-23400-2-b26610d4,1900-01-01 06:31:34,1900-01-01 06:31:34,8006-154bc233,4,UNIVERSITIES,0,0,0.796,0,101-202,1254-10101-1b671b9e,0,Dignan Steeet,-36.85936,174.7025,0.23466649062456324,0.45
1254-10101-23400-2-b26610d4,1900-01-01 06:32:01,1900-01-01 06:32:01,8008-6aee982b,5,UNIVERSITIES,0,0,1.031,0,101-202,1254-10101-1b671b9e,0,Point Chevalier School,-36.8611,174.70331,0.1961892037331304,0.38333333333333336
1254-10101-23400-2-b26610d4,1900-01-01 06:32:24,1900-01-01 06:32:24,8010-6b74c8ff,6,UNIVERSITIES,0,0,1.228,0,101-202,1254-10101-1b671b9e,0,Target Street,-36.86252,174.70439,0.5217634379635622,1.0166666666666666
1254-10101-23400-2-b26610d4,1900-01-01 06:33:25,1900-01-01 06:33:25,1049-ef8b69e4,7,UNIVERSITIES,0,0,1.749,0,101-202,1254-10101-1b671b9e,0,Moa Road,-36.86212,174.70865,0.6606920077868481,1.3
1254-10101-23400-2-b26610d4,1900-01-01 06:34:43,1900-01-01 06:34:43,1051-3ab326d8,8,UNIVERSITIES,0,0,2.41,0,101-202,1254-10101-1b671b9e,0,Meola Road/MOTAT,-36.85908,174.71486,0.7718424242302194,1.5166666666666666
1254-10101-23400-2-b26610d4,1900-01-01 06:36:14,1900-01-01 06:36:14,8491-4c2b3c12,9,UNIVERSITIES,0,0,3.177,0,101-202,1254-10101-1b671b9e,0,Westmere Shops,-36.85452,174.71868,0.33979447441575544,0.6666666666666666
1254-10101-23400-2-b26610d4,1900-01-01 06:36:54,1900-01-01 06:36:54,8493-d8c9215b,10,UNIVERSITIES,0,0,3.515,0,101-202,1254-10101-1b671b9e,0,Kotare Avenue,-36.85232,174.71981,0.34915462582004425,0.48333333333333334
1254-10101-23400-2-b26610d4,1900-01-01 06:37:23,1900-01-01 06:37:23,8495-d8b98d40,11,UNIVERSITIES,0,0,3.865,0,101-202,1254-10101-1b671b9e,0,Cox's Bay Reserve,-36.85154,174.72348,0.5098055369900474,1.1833333333333333
1254-10101-23400-2-b26610d4,1900-01-01 06:38:34,1900-01-01 06:38:34,8497-30667212,12,UNIVERSITIES,0,0,4.373,0,101-202,1254-10101-1b671b9e,0,Jervois Road,-36.84968,174.7284,0.523320453397084,1.0166666666666666
1254-10101-23400-2-b26610d4,1900-01-01 06:39:35,1900-01-01 06:39:35,7124-8993255e,13,UNIVERSITIES,0,0,4.893,0,101-202,1254-10101-1b671b9e,0,Masons Avenue,-36.84822,174.72882,0.34210754272451377,0.6666666666666666
1254-10101-23400-2-b26610d4,1900-01-01 06:40:15,1900-01-01 06:40:15,7121-c9212dc1,14,UNIVERSITIES,0,0,5.237,0,101-202,1254-10101-1b671b9e,0,Bayfield School,-36.84737,174.73192,0.36025365018836963,0.7166666666666667
1254-10101-23400-2-b26610d4,1900-01-01 06:40:58,1900-01-01 06:40:58,7119-5fc299b0,15,UNIVERSITIES,0,0,5.598,0,101-202,1254-10101-1b671b9e,0,Lawrence Street,-36.84541,174.73484,0.27397316869841465,0.5333333333333333
1254-10101-23400-2-b26610d4,1900-01-01 06:41:30,1900-01-01 06:41:30,7117-e91d6511,16,UNIVERSITIES,0,0,5.871,0,101-202,1254-10101-1b671b9e,0,John Street,-36.84514,174.73773,0.2869141795361211,0.5666666666666667
1254-10101-23400-2-b26610d4,1900-01-01 06:42:04,1900-01-01 06:42:04,7115-63c0ed0a,17,UNIVERSITIES,0,0,6.158,0,101-202,1254-10101-1b671b9e,0,St Stephen's Church,-36.84516,174.74076,0.35406725259195737,0.6833333333333333
1254-10101-23400-2-b26610d4,1900-01-01 06:42:45,1900-01-01 06:42:45,7113-084b368e,18,UNIVERSITIES,0,0,6.512,0,101-202,1254-10101-1b671b9e,0,Three Lamps,-36.84699,174.7438,0.38413016453966825,0.75
1254-10101-23400-2-b26610d4,1900-01-01 06:43:30,1900-01-01 06:43:30,7111-398e6ec5,19,UNIVERSITIES,0,0,6.895,0,101-202,1254-10101-1b671b9e,0,Mercy Hospice,-36.84812,174.74748,0.255260599735465,0.5
1254-10101-23400-2-b26610d4,1900-01-01 06:44:00,1900-01-01 06:44:00,7109-13c2b0c9,20,UNIVERSITIES,0,0,7.149,0,101-202,1254-10101-1b671b9e,0,Gudgeon Street,-36.84823,174.75,0.3795021456206459,2.6333333333333333
1254-10101-23400-2-b26610d4,1900-01-01 06:46:38,1900-01-01 06:46:38,7107-14d27628,21,UNIVERSITIES,0,0,7.528,0,101-202,1254-10101-1b671b9e,0,Victoria Park Market,-36.84803,174.75405,0.35099196949629896,2.45
1254-10101-23400-2-b26610d4,1900-01-01 06:49:05,1900-01-01 06:49:05,1079-d80fd2d6,22,UNIVERSITIES,0,0,7.879,0,101-202,1254-10101-1b671b9e,0,Sale Street,-36.84877,174.75733,0.28332958167328526,1.9666666666666666
1254-10101-23400-2-b26610d4,1900-01-01 06:51:03,1900-01-01 06:51:03,1089-d1686dd6,23,UNIVERSITIES,0,0,8.162,0,101-202,1254-10101-1b671b9e,0,International Convention Centre,-36.84964,174.76023,0.4462054655410451,3.1
1254-10101-23400-2-b26610d4,1900-01-01 06:54:09,1900-01-01 06:54:09,1094-2f276785,24,UNIVERSITIES,0,0,8.607,0,101-202,1254-10101-1b671b9e,0,Lorne Street,-36.85092,174.76487,0.26515305453979815,1.85
1254-10101-23400-2-b26610d4,1900-01-01 06:56:00,1900-01-01 06:56:00,7088-d255c2d6,25,UNIVERSITIES,0,0,8.87,0,101-202,1254-10101-1b671b9e,0,Auckland Art Gallery,-36.85236,174.767,0.33923234923271955,2.35
1254-10101-23400-2-b26610d4,1900-01-01 06:58:21,1900-01-01 06:58:21,7023-2daf6ff1,26,UNIVERSITIES,0,0,9.21,0,101-202,1254-10101-1b671b9e,0,University General Library,-36.85163,174.76958,0.23722312817717064,1.65
1254-10101-23400-2-b26610d4,1900-01-01 07:00:00,1900-01-01 07:00:00,1096-83f5e701,27,UNIVERSITIES,1,0,9.446,0,101-202,1254-10101-1b671b9e,0,University of Auckland,-36.85324,174.77074,,
1255-10501-20700-2-e03437fa,1900-01-01 05:45:00,1900-01-01 05:45:00,8496-67820052,1,BRITOMART,0,0,0.0,0,105-202,1255-10501-f6eb24e2,0,Cox's Bay Reserve,-36.85176,174.72277,0.31214332052883387,0.55
1255-10501-20700-2-e03437fa,1900-01-01 05:45:33,1900-01-01 05:45:33,8494-7cdbf182,2,BRITOMART,0,0,0.313,0,105-202,1255-10501-f6eb24e2,0,Kotare Avenue,-36.85255,174.71963,0.29619832521044254,0.55
1255-10501-20700-2-e03437fa,1900-01-01 05:46:06,1900-01-01 05:46:06,8492-cc3f118d,3,BRITOMART,0,0,0.609,0,105-202,1255-10501-f6eb24e2,0,Westmere Shops,-36.85434,174.71867,0.40209592757232554,0.7333333333333333
1255-10501-20700-2-e03437fa,1900-01-01 05:46:50,1900-01-01 05:46:50,8490-97f86170,4,BRITOMART,0,0,1.009,0,105-202,1255-10501-f6eb24e2,0,Dorset Street,-36.85687,174.72156,0.3309071963540719,0.6166666666666667
1255-10501-20700-2-e03437fa,1900-01-01 05:47:27,1900-01-01 05:47:27,8488-4a1e723e,5,BRITOMART,0,0,1.34,0,105-202,1255-10501-f6eb24e2,0,Westmere School,-36.85918,174.72365,0.2395456523156739,0.43333333333333335
1255-10501-20700-2-e03437fa,1900-01-01 05:47:53,1900-01-01 05:47:53,8486-e6856550,6,BRITOMART,0,0,1.579,0,105-202,1255-10501-f6eb24e2,0,Garnet Road/Old Mill Road,-36.86104,174.72469,0.2443272457993976,0.45
1255-10501-20700-2-e03437fa,1900-01-01 05:48:20,1900-01-01 05:48:20,8045-eaf533ba,7,BRITOMART,0,0,1.823,0,105-202,1255-10501-f6eb24e2,0,Francis Street,-36.86232,174.72652,0.3842855381275541,0.7
1255-10501-20700-2-e03437fa,1900-01-01 05:49:02,1900-01-01 05:49:02,8482-b766e95f,8,BRITOMART,0,0,2.21,0,105-202,1255-10501-f6eb24e2,0,Surrey Crescent/Old Mill Road,-36.86326,174.7303,0.25882341238792045,0.48333333333333334
1255-10501-20700-2-e03437fa,1900-01-01 05:49:31,1900-01-01 05:49:31,8899-dca239d7,9,BRITOMART,0,0,2.468,0,105-202,1255-10501-f6eb24e2,0,Richmond Road,-36.86211,174.73267,0.4992559243268621,0.9166666666666666
1255-10501-20700-2-e03437fa,1900-01-01 05:50:26,1900-01-01 05:50:26,8087-d890a72a,10,BRITOMART,0,0,2.967,0,105-202,1255-10501-f6eb24e2,0,West Lynn Shops,-36.85884,174.73083,0.38731406443799027,0.7166666666666667
1255-10501-20700-2-e03437fa,1900-01-01 05:51:09,1900-01-01 05:51:09,8085-b8efc4cd,11,BRITOMART,0,0,3.353,0,105-202,1255-10501-f6eb24e2,0,Peel Street,-36.85565,174.72991,0.22457474323320886,0.4
1255-10501-20700-2-e03437fa,1900-01-01 05:51:33,1900-01-01 05:51:33,8083-ac0dc653,12,BRITOMART,0,0,3.576,0,105-202,1255-10501-f6eb24e2,0,Woolworths Grey Lynn,-36.85455,174.73177,0.46490284415165606,0.85
1255-10501-20700-2-e03437fa,1900-01-01 05:52:24,1900-01-01 05:52:24,8081-56810081,13,BRITOMART,0,0,4.04,0,105-202,1255-10501-f6eb24e2,0,St Paul's College,-36.85432,174.73641,0.28829235211114096,0.5333333333333333
1255-10501-20700-2-e03437fa,1900-01-01 05:52:56,1900-01-01 05:52:56,8079-dcc5dce7,14,BRITOMART,0,0,4.329,0,105-202,1255-10501-f6eb24e2,0,Richmond Road Shops,-36.85516,174.73909,0.26241689108126504,0.48333333333333334
1255-10501-20700-2-e03437fa,1900-01-01 05:53:25,1900-01-01 05:53:25,8077-6d09636a,15,BRITOMART,0,0,4.59,0,105-202,1255-10501-f6eb24e2,0,Richmond Road School,-36.85693,174.74052,0.338281123008871,0.6166666666666667
1255-10501-20700-2-e03437fa,1900-01-01 05:54:02,1900-01-01 05:54:02,8075-ec7774a9,16,BRITOMART,0,0,4.928,0,105-202,1255-10501-f6eb24e2,0,Fitzroy Street,-36.85694,174.74404,0.3167296676260838,0.5833333333333334
1255-10501-20700-2-e03437fa,1900-01-01 05:54:37,1900-01-01 05:54:37,7215-cb3a712c,17,BRITOMART,0,0,5.247,0,105-202,1255-10501-f6eb24e2,0,Ponsonby Road/Picton Street,-36.85659,174.74717,0.20893539593581437,0.38333333333333336
1255-10501-20700-2-e03437fa,1900-01-01 05:55:00,1900-01-01 05:55:00,7213-c1b68c83,18,BRITOMART,0,0,5.456,0,105-202,1255-10501-f6eb24e2,0,Ponsonby Road/Western Park,-36.85757,174.74896,0.35462026038886085,1.5
1255-10501-20700-2-e03437fa,1900-01-01 05:56:30,1900-01-01 05:56:30,7211-824d717b,19,BRITOMART,0,0,5.812,0,105-202,1255-10501-f6eb24e2,0,Ponsonby Road/Karangahape Road,-36.85929,174.75212,0.46776117817759344,1.9666666666666666
1255-10501-20700-2-e03437fa,1900-01-01 05:58:28,1900-01-01 05:58:28,7135-b1ba3584,20,BRITOMART,0,0,6.28,0,105-202,1255-10501-f6eb24e2,0,Rainbow Bridge/Karangahape Road,-36.85805,174.75639,0.4214998217809557,1.7833333333333334
1255-10501-20700-2-e03437fa,1900-01-01 06:00:15,1900-01-01 06:00:15,7131-cf2b5a78,21,BRITOMART,0,0,6.704,0,105-202,1255-10501-f6eb24e2,0,Karangahape Road/Queen Street,-36.85787,174.76084,0.28265586922340363,1.2166666666666666
1255-10501-20700-2-e03437fa,1900-01-01 06:01:28,1900-01-01 06:01:28,7061-10099e39,22,BRITOMART,0,0,6.988,0,105-202,1255-10501-f6eb24e2,0,Queen Street/Myers Park,-36.85603,174.76216,0.3197385920622848,1.35
1255-10501-20700-2-e03437fa,1900-01-01 06:02:49,1900-01-01 06:02:49,7059-607e2a63,23,BRITOMART,0,0,7.308,0,105-202,1255-10501-f6eb24e2,0,Auckland Town Hall,-36.85342,174.76334,0.4256528022042413,1.8
1255-10501-20700-2-e03437fa,1900-01-01 06:04:37,1900-01-01 06:04:37,7053-154c6c71,24,BRITOMART,0,0,7.735,0,105-202,1255-10501-f6eb24e2,0,Wellesley Street,-36.8499,174.7649,0.5592404126734123,2.3833333333333333
1255-10501-20700-2-e03437fa,1900-01-01 06:07:00,1900-01-01 06:07:00,1325-8876cfe3,25,BRITOMART,1,0,8.293,0,105-202,1255-10501-f6eb24e2,0,Britomart Te Komititanga,-36.84513,174.76636,,
1256-10601-21900-2-23fec01d,1900-01-01 06:05:00,1900-01-01 06:05:00,1005-c105552e,1,FREEMANS BAY,0,0,0.0,0,106-202,1256-10601-5d7e5c62,0,Stop D Lower Albert,-36.84353,174.76571,0.8452941529522888,2.6166666666666667
1256-10601-21900-2-23fec01d,1900-01-01 06:07:37,1900-01-01 06:07:37,7102-64738f72,2,FREEMANS BAY,0,0,0.846,0,106-202,1256-10601-5d7e5c62,0,Hobson Street,-36.84784,174.76089,0.20635329447397682,0.6333333333333333
1256-10601-21900-2-23fec01d,1900-01-01 06:08:15,1900-01-01 06:08:15,7104-7f5cd349,3,FREEMANS BAY,0,0,1.051,0,106-202,1256-10601-5d7e5c62,0,Graham Street,-36.84791,174.75888,0.3805175641732836,1.1666666666666667
1256-10601-21900-2-23fec01d,1900-01-01 06:09:25,1900-01-01 06:09:25,7106-026b649d,4,FREEMANS BAY,0,0,1.43,0,106-202,1256-10601-5d7e5c62,0,Victoria Park Market,-36.8482,174.7548,0.24466069496671544,0.75
1256-10601-21900-2-23fec01d,1900-01-01 06:10:10,1900-01-01 06:10:10,1349-1930ba18,5,BRITOMART,0,0,1.673,0,106-202,1256-10601-5d7e5c62,0,New World Victoria Park,-36.84867,174.75267,0.5244719790015985,1.6333333333333333
1256-10601-21900-2-23fec01d,1900-01-01 06:11:48,1900-01-01 06:11:48,7270-2dc02230,6,BRITOMART,0,0,2.197,0,106-202,1256-10601-5d7e5c62,0,Franklin Road,-36.85166,174.74958,0.2788496832173275,0.8666666666666667
1256-10601-21900-2-23fec01d,1900-01-01 06:12:40,1900-01-01 06:12:40,7267-ac893729,7,BRITOMART,0,0,2.475,0,106-202,1256-10601-5d7e5c62,0,Freemans Bay School,-36.85236,174.75246,0.30296537841730914,0.9333333333333333
1256-10601-21900-2-23fec01d,1900-01-01 06:13:36,1900-01-01 06:13:36,7237-3e2dea08,8,BRITOMART,0,0,2.778,0,106-202,1256-10601-5d7e5c62,0,Howe Street/Western Park,-36.85406,174.75424,0.24884428416561113,0.7666666666666667
1256-10601-21900-2-23fec01d,1900-01-01 06:14:22,1900-01-01 06:14:22,7235-ad54bf45,9,BRITOMART,0,0,3.026,0,106-202,1256-10601-5d7e5c62,0,Auckland Girls' Grammar,-36.85618,174.75461,0.19171756121616068,0.5833333333333334
1256-10601-21900-2-23fec01d,1900-01-01 06:14:57,1900-01-01 06:14:57,7233-ada0733c,10,BRITOMART,0,0,3.218,0,106-202,1256-10601-5d7e5c62,0,Hopetoun Street,-36.85778,174.75486,0.2415010775590493,0.75
1256-10601-21900-2-23fec01d,1900-01-01 06:15:42,1900-01-01 06:15:42,7135-b1ba3584,11,BRITOMART,0,0,3.46,0,106-202,1256-10601-5d7e5c62,0,Rainbow Bridge/Karangahape Road,-36.85805,174.75639,0.4214998217809557,1.3
1256-10601-21900-2-23fec01d,1900-01-01 06:17:00,1900-01-01 06:17:00,7131-cf2b5a78,12,BRITOMART,0,0,3.884,0,106-202,1256-10601-5d7e5c62,0,Karangahape Road/Queen Street,-36.85787,174.76084,0.28265586922340363,1.4333333333333333
1256-10601-21900-2-23fec01d,1900-01-01 06:18:26,1900-01-01 06:18:26,7061-10099e39,13,BRITOMART,0,0,4.168,0,106-202,1256-10601-5d7e5c62,0,Queen Street/Myers Park,-36.85603,174.76216,0.3197385920622848,1.6
1256-10601-21900-2-23fec01d,1900-01-01 06:20:02,1900-01-01 06:20:02,7059-607e2a63,14,BRITOMART,0,0,4.488,0,106-202,1256-10601-5d7e5c62,0,Auckland Town Hall,-36.85342,174.76334,0.4256528022042413,2.15
1256-10601-21900-2-23fec01d,1900-01-01 06:22:11,1900-01-01 06:22:11,7053-154c6c71,15,BRITOMART,0,0,4.915,0,106-202,1256-10601-5d7e5c62,0,Wellesley Street,-36.8499,174.7649,0.5592404126734123,2.816666666666667
1256-10601-21900-2-23fec01d,1900-01-01 06:25:00,1900-01-01 06:25:00,1325-8876cfe3,16,BRITOMART,1,0,5.473,0,106-202,1256-10601-5d7e5c62,0,Britomart Te Komititanga,-36.84513,174.76636,,
1111-11101-20100-2-f9acf20d,1900-01-01 05:35:00,1900-01-01 05:35:00,5959-cc4bb279,1,ROYAL HEIGHT,0,0,0.0,0,111-206,1111-11101-06d92d38,0,Kedgley Road/Maki Street,-36.81504,174.60964,0.5510940214022525,1.0666666666666667
1111-11101-20100-2-f9acf20d,1900-01-01 05:36:04,1900-01-01 05:36:04,5990-ad2ea439,2,ROYAL HEIGHT,0,0,0.551,0,111-206,1111-11101-06d92d38,0,Tawhia Drive/Kohuhu Lane,-36.81876,174.60832,0.4949039843620058,0.9833333333333333
1111-11101-20100-2-f9acf20d,1900-01-01 05:37:03,1900-01-01 05:37:03,1592-5cb98cf9,3,ROYAL HEIGHT,0,0,1.046,0,111-206,1111-11101-06d92d38,0,Stop C Westgate,-36.82239,174.611,0.28024745569587267,0.55
1111-11101-20100-2-f9acf20d,1900-01-01 05:37:36,1900-01-01 05:37:36,1590-890fe95b,4,ROYAL HEIGHT,0,0,1.327,0,111-206,1111-11101-06d92d38,0,Maki Street South,-36.82214,174.61345,0.3492839770241232,0.6833333333333333
1111-11101-20100-2-f9acf20d,1900-01-01 05:38:17,1900-01-01 05:38:17,1588-98d54bcf,5,ROYAL HEIGHT,0,0,1.676,0,111-206,1111-11101-06d92d38,0,Tihema Lane,-36.82454,174.61543,0.3595508598188437,0.6333333333333333
1111-11101-20100-2-f9acf20d,1900-01-01 05:38:55,1900-01-01 05:38:55,1586-da659255,6,ROYAL HEIGHT,0,0,2.034,0,111-206,1111-11101-06d92d38,0,Alloway Street,-36.82756,174.61553,0.3531769551383735,0.7666666666666667
1111-11101-20100-2-f9acf20d,1900-01-01 05:39:41,1900-01-01 05:39:41,1526-c319f285,7,ROYAL HEIGHT,0,0,2.385,0,111-206,1111-11101-06d92d38,0,Mcwhirters Farm Lane,-36.83061,174.61592,0.27341747732759775,0.5333333333333333
1111-11101-20100-2-f9acf20d,1900-01-01 05:40:13,1900-01-01 05:40:13,5580-f87eba88,8,ROYAL HEIGHT,0,0,2.658,0,111-206,1111-11101-06d92d38,0,Royal Road School,-36.83183,174.61714,0.5388504734320334,1.05
1111-11101-20100-2-f9acf20d,1900-01-01 05:41:16,1900-01-01 05:41:16,5582-1806b429,9,ROYAL HEIGHT,0,0,3.196,0,111-206,1111-11101-06d92d38,0,Royal Heights Shopping Centre,-36.83332,174.62236,0.30936543636555064,0.6
1111-11101-20100-2-f9acf20d,1900-01-01 05:41:52,1900-01-01 05:41:52,5584-65bd1867,10,NORTHWEST,0,0,3.507,0,111-206,1111-11101-06d92d38,0,Royal Road/Colwill Road,-36.8343,174.62489,0.3327399673698303,0.65
1111-11101-20100-2-f9acf20d,1900-01-01 05:42:31,1900-01-01 05:42:31,5586-0757a3a1,11,NORTHWEST,0,0,3.841,0,111-206,1111-11101-06d92d38,0,Redwood Drive,-36.83699,174.62626,0.2109002364986826,0.4166666666666667
1111-11101-20100-2-f9acf20d,1900-01-01 05:42:56,1900-01-01 05:42:56,5588-0294b3e5,12,NORTHWEST,0,0,4.049,0,111-206,1111-11101-06d92d38,0,66 Colwill Road,-36.83782,174.62805,0.2792964862161829,0.55
1111-11101-20100-2-f9acf20d,1900-01-01 05:43:29,1900-01-01 05:43:29,5590-973e9c93,13,NORTHWEST,0,0,4.328,0,111-206,1111-11101-06d92d38,0,96 Colwill Road,-36.83666,174.63057,0.25675271705917824,0.5
1111-11101-20100-2-f9acf20d,1900-01-01 05:43:59,1900-01-01 05:43:59,5592-477fabad,14,NORTHWEST,0,0,4.587,0,111-206,1111-11101-06d92d38,0,Kintara Drive,-36.83625,174.63305,0.45912934668529093,0.9
1111-11101-20100-2-f9acf20d,1900-01-01 05:44:53,1900-01-01 05:44:53,5594-e2db4cfe,15,NORTHWEST,0,0,5.047,0,111-206,1111-11101-06d92d38,0,Spargo Road,-36.8333,174.63614,0.4828263784332826,0.95
1111-11101-20100-2-f9acf20d,1900-01-01 05:45:50,1900-01-01 05:45:50,5581-6dceba32,16,NORTHWEST,0,0,5.528,0,111-206,1111-11101-06d92d38,0,Spargo Road,-36.83066,174.63319,0.25729996948231965,0.5
1111-11101-20100-2-f9acf20d,1900-01-01 05:46:20,1900-01-01 05:46:20,1666-73ee8230,17,NORTHWEST,0,0,5.785,0,111-206,1111-11101-06d92d38,0,Moire Park,-36.83042,174.63115,0.4329461381340616,0.85
1111-11101-20100-2-f9acf20d,1900-01-01 05:47:11,1900-01-01 05:47:11,1668-97935e70,18,NORTHWEST,0,0,6.218,0,111-206,1111-11101-06d92d38,0,Petrel Place walkway,-36.82903,174.62726,0.3415451455903554,0.6666666666666666
1111-11101-20100-2-f9acf20d,1900-01-01 05:47:51,1900-01-01 05:47:51,1670-7443faaf,19,NORTHWEST,0,0,6.56,0,111-206,1111-11101-06d92d38,0,Moire Road,-36.82784,174.62406,0.24570075606965952,0.48333333333333334
1111-11101-20100-2-f9acf20d,1900-01-01 05:48:20,1900-01-01 05:48:20,5637-5d9e4a97,20,NORTHWEST,0,0,6.806,0,111-206,1111-11101-06d92d38,0,Glenbury Place,-36.82911,174.62288,0.3768304057490833,0.7333333333333333
1111-11101-20100-2-f9acf20d,1900-01-01 05:49:04,1900-01-01 05:49:04,5635-dcfe95ca,21,NORTHWEST,0,0,7.183,0,111-206,1111-11101-06d92d38,0,Good Shepherd Anglican Church,-36.83227,174.62178,0.47498222122253225,0.9333333333333333
1111-11101-20100-2-f9acf20d,1900-01-01 05:50:00,1900-01-01 05:50:00,5571-a3144d16,22,NORTHWEST,0,0,7.657,0,111-206,1111-11101-06d92d38,0,Royal Road School,-36.83192,174.61712,0.3582804248797807,0.7
1111-11101-20100-2-f9acf20d,1900-01-01 05:50:42,1900-01-01 05:50:42,1591-916cb3b8,23,NORTHWEST,0,0,8.014,0,111-206,1111-11101-06d92d38,0,Mcwhirters Farm Lane,-36.82983,174.61589,0.35059947390780544,0.6833333333333333
1111-11101-20100-2-f9acf20d,1900-01-01 05:51:23,1900-01-01 05:51:23,1593-c93038b9,24,NORTHWEST,0,0,8.364,0,111-206,1111-11101-06d92d38,0,Alloway Street,-36.82694,174.61506,0.3165549666944739,0.6333333333333333
1111-11101-20100-2-f9acf20d,1900-01-01 05:52:01,1900-01-01 05:52:01,1595-09e7b151,25,NORTHWEST,0,0,8.678,0,111-206,1111-11101-06d92d38,0,Tihema Lane,-36.82428,174.61516,0.361418721454033,0.7
1111-11101-20100-2-f9acf20d,1900-01-01 05:52:43,1900-01-01 05:52:43,1597-03dc6bd7,26,NORTHWEST,0,0,9.039,0,111-206,1111-11101-06d92d38,0,Maki Street South,-36.82226,174.61292,0.25338388343946866,0.5
1111-11101-20100-2-f9acf20d,1900-01-01 05:53:13,1900-01-01 05:53:13,1599-7b11ac3b,27,NORTHWEST,0,0,9.294,0,111-206,1111-11101-06d92d38,0,Stop B Westgate,-36.82247,174.61089,0.5219045716443951,1.0333333333333334
1111-11101-20100-2-f9acf20d,1900-01-01 05:54:15,1900-01-01 05:54:15,5991-fe74ede0,28,NORTHWEST,0,0,9.815,0,111-206,1111-11101-06d92d38,0,Tawhia Drive/Rotu Drive,-36.81856,174.60801,0.38677826650741887,0.75
1111-11101-20100-2-f9acf20d,1900-01-01 05:55:00,1900-01-01 05:55:00,5941-0575e04d,29,NORTHWEST,1,0,10.201,0,111-206,1111-11101-06d92d38,0,NorthWest Shopping Centre,-36.81628,174.6106,,
1112-11201-21600-2-643c5070,1900-01-01 06:00:00,1900-01-01 06:00:00,5883-d620d9de,1,NORTHWEST,0,0,0.0,0,112-206,1112-11201-a81150b0,0,Hobsonville Point Terminal,-36.78861,174.67166,0.5991464560844363,1.5166666666666666
1112-11201-21600-2-643c5070,1900-01-01 06:01:31,1900-01-01 06:01:31,1551-5c33d3f6,2,NORTHWEST,0,0,0.599,0,112-206,1112-11201-a81150b0,0,Hudson Bay Road/Buckley Avenue,-36.7886,174.66654,0.43616713862847833,1.1666666666666667
1112-11201-21600-2-643c5070,1900-01-01 06:02:41,1900-01-01 06:02:41,1531-5dcce673,3,NORTHWEST,0,0,1.035,0,112-206,1112-11201-a81150b0,0,Isitt Road,-36.79065,174.6631,0.3519428950549036,0.95
1112-11201-21600-2-643c5070,1900-01-01 06:03:38,1900-01-01 06:03:38,1665-8b2e6296,4,NORTHWEST,0,0,1.387,0,112-206,1112-11201-a81150b0,0,Hobsonville Point Primary School,-36.79313,174.66098,0.4787829792391599,1.2833333333333334
1112-11201-21600-2-643c5070,1900-01-01 06:04:55,1900-01-01 06:04:55,1647-bba0c1b4,5,NORTHWEST,0,0,1.865,0,112-206,1112-11201-a81150b0,0,Hobsonville Point Secondary,-36.79512,174.65646,0.7392167706095498,2.0
1112-11201-21600-2-643c5070,1900-01-01 06:06:55,1900-01-01 06:06:55,5809-9b1e4154,6,NORTHWEST,0,0,2.603,0,112-206,1112-11201-a81150b0,0,Hobsonville War Memorial Park,-36.79797,174.64924,0.13660102266672378,0.36666666666666664
1112-11201-21600-2-643c5070,1900-01-01 06:07:17,1900-01-01 06:07:17,5680-1c86e7ba,7,NORTHWEST,0,0,2.739,0,112-206,1112-11201-a81150b0,0,Hobsonville Town Centre,-36.79869,174.64853,0.42910020324177245,1.1333333333333333
1112-11201-21600-2-643c5070,1900-01-01 06:08:25,1900-01-01 06:08:25,5682-f998849d,8,NORTHWEST,0,0,3.169,0,112-206,1112-11201-a81150b0,0,Williams Road,-36.80179,174.64592,0.28660447086533364,0.7666666666666667
1112-11201-21600-2-643c5070,1900-01-01 06:09:11,1900-01-01 06:09:11,5684-88edfc8d,9,NORTHWEST,0,0,3.455,0,112-206,1112-11201-a81150b0,0,86 Wiseley Road,-36.80379,174.64405,0.48167808419432895,1.3
1112-11201-21600-2-643c5070,1900-01-01 06:10:29,1900-01-01 06:10:29,5686-181276aa,10,NORTHWEST,0,0,3.937,0,112-206,1112-11201-a81150b0,0,Mako Street,-36.80731,174.64134,0.2408733664908572,0.6333333333333333
1112-11201-21600-2-643c5070,1900-01-01 06:11:07,1900-01-01 06:11:07,1672-5cf8837d,11,NORTHWEST,0,0,4.176,0,112-206,1112-11201-a81150b0,0,Clearwater Cove,-36.80934,174.64097,0.3001748144155059,0.8
