trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled,timepoint,route_id,shape_id,direction_id,stop_name,stop_lat,stop_lon,distance_to_next_stop,travel_time_to_next_stop
1254-10102-55200-2-862bfda5,1900-01-01 15:20:00,1900-01-01 15:20:00,1031-6ceef13a,1,PT CHEV BCH,0,0,0.0,0,101-202,1254-10102-b8afdb1f,1,University of Auckland,-36.85241,174.7705,0.5301615133855773,2.4166666666666665
1254-10102-55200-2-862bfda5,1900-01-01 15:22:25,1900-01-01 15:22:25,7089-8ec85023,2,PT CHEV BCH,0,0,0.533,0,101-202,1254-10102-b8afdb1f,1,AUT City Campus,-36.8528,174.76716,0.5835066563202497,2.6333333333333333
1254-10102-55200-2-862bfda5,1900-01-01 15:25:03,1900-01-01 15:25:03,1332-06829269,3,PT CHEV BCH,0,0,1.118,0,101-202,1254-10102-b8afdb1f,1,SkyCity Auckland,-36.85025,174.76189,0.30122582021479277,1.3666666666666667
1254-10102-55200-2-862bfda5,1900-01-01 15:26:25,1900-01-01 15:26:25,1090-90cb0d20,4,PT CHEV BCH,0,0,1.419,0,101-202,1254-10102-b8afdb1f,1,Nelson Street,-36.84935,174.75892,0.4230830674552761,1.9
1254-10102-55200-2-862bfda5,1900-01-01 15:28:19,1900-01-01 15:28:19,7106-026b649d,5,PT CHEV BCH,0,0,1.842,0,101-202,1254-10102-b8afdb1f,1,Victoria Park Market,-36.8482,174.7548,0.22741870345010118,1.0333333333333334
1254-10102-55200-2-862bfda5,1900-01-01 15:29:21,1900-01-01 15:29:21,7108-87efa451,6,PT CHEV BCH,0,0,2.07,0,101-202,1254-10102-b8afdb1f,1,Franklin Road,-36.84815,174.7524,0.3609597939475398,1.6333333333333333
1254-10102-55200-2-862bfda5,1900-01-01 15:30:59,1900-01-01 15:30:59,7110-7e35124f,7,PT CHEV BCH,0,0,2.432,0,101-202,1254-10102-b8afdb1f,1,England Street,-36.84852,174.74854,0.19427200606706208,0.8833333333333333
1254-10102-55200-2-862bfda5,1900-01-01 15:31:52,1900-01-01 15:31:52,7112-da37447d,8,PT CHEV BCH,0,0,2.625,0,101-202,1254-10102-b8afdb1f,1,Mercy Hospice,-36.84797,174.74667,0.29537599763920375,1.3333333333333333
1254-10102-55200-2-862bfda5,1900-01-01 15:33:12,1900-01-01 15:33:12,7114-405833f5,9,PT CHEV BCH,0,0,2.92,0,101-202,1254-10102-b8afdb1f,1,Three Lamps,-36.84716,174.74378,0.34993810166108996,1.6
1254-10102-55200-2-862bfda5,1900-01-01 15:34:48,1900-01-01 15:34:48,7116-1e599c9f,10,PT CHEV BCH,0,0,3.271,0,101-202,1254-10102-b8afdb1f,1,St Stephen's Church,-36.84535,174.74079,0.34340740926479846,1.5666666666666667
1254-10102-55200-2-862bfda5,1900-01-01 15:36:22,1900-01-01 15:36:22,7118-5ebfd457,11,PT CHEV BCH,0,0,3.615,0,101-202,1254-10102-b8afdb1f,1,John Street,-36.84532,174.7373,0.18363248085868203,0.8166666666666667
1254-10102-55200-2-862bfda5,1900-01-01 15:37:11,1900-01-01 15:37:11,7120-a5983b16,12,PT CHEV BCH,0,0,3.798,0,101-202,1254-10102-b8afdb1f,1,Lawrence Street,-36.84549,174.73545,0.4030040001069748,1.8333333333333333
1254-10102-55200-2-862bfda5,1900-01-01 15:39:01,1900-01-01 15:39:01,7122-267425f2,13,PT CHEV BCH,0,0,4.2,0,101-202,1254-10102-b8afdb1f,1,Bayfield School,-36.8474,174.73214,0.35389687883348536,1.6166666666666667
1254-10102-55200-2-862bfda5,1900-01-01 15:40:38,1900-01-01 15:40:38,7124-8993255e,14,PT CHEV BCH,0,0,4.555,0,101-202,1254-10102-b8afdb1f,1,Masons Avenue,-36.84822,174.72882,0.3432166424500311,1.55
1254-10102-55200-2-862bfda5,1900-01-01 15:42:11,1900-01-01 15:42:11,8498-746ff209,15,PT CHEV BCH,0,0,4.895,0,101-202,1254-10102-b8afdb1f,1,Jervois Road,-36.84957,174.72882,0.6114496521459866,2.816666666666667
1254-10102-55200-2-862bfda5,1900-01-01 15:45:00,1900-01-01 15:45:00,8496-67820052,16,PT CHEV BCH,0,0,5.506,0,101-202,1254-10102-b8afdb1f,1,Cox's Bay Reserve,-36.85176,174.72277,0.31214332052883387,0.7166666666666667
1254-10102-55200-2-862bfda5,1900-01-01 15:45:43,1900-01-01 15:45:43,8494-7cdbf182,17,PT CHEV BCH,0,0,5.819,0,101-202,1254-10102-b8afdb1f,1,Kotare Avenue,-36.85255,174.71963,0.29619832521044254,0.7
1254-10102-55200-2-862bfda5,1900-01-01 15:46:25,1900-01-01 15:46:25,8492-cc3f118d,18,PT CHEV BCH,0,0,6.115,0,101-202,1254-10102-b8afdb1f,1,Westmere Shops,-36.85434,174.71867,0.9185485725268544,2.1666666666666665
1254-10102-55200-2-862bfda5,1900-01-01 15:48:35,1900-01-01 15:48:35,1054-6399d29c,19,PT CHEV BCH,0,0,7.03,0,101-202,1254-10102-b8afdb1f,1,Meola Road/MOTAT,-36.85965,174.71392,0.5763209021542679,1.3666666666666667
1254-10102-55200-2-862bfda5,1900-01-01 15:49:57,1900-01-01 15:49:57,1056-1d112278,20,PT CHEV BCH,0,0,7.606,0,101-202,1254-10102-b8afdb1f,1,Moa Road,-36.86229,174.70845,0.501992603881238,1.1833333333333333
1254-10102-55200-2-862bfda5,1900-01-01 15:51:08,1900-01-01 15:51:08,8011-8aee8cfc,21,PT CHEV BCH,0,0,8.107,0,101-202,1254-10102-b8afdb1f,1,Target Street,-36.86255,174.70426,0.23755376920966526,0.5666666666666667
1254-10102-55200-2-862bfda5,1900-01-01 15:51:42,1900-01-01 15:51:42,8009-66fc51a4,22,PT CHEV BCH,0,0,8.346,0,101-202,1254-10102-b8afdb1f,1,Point Chevalier School,-36.86082,174.70295,0.2410556422647008,0.5666666666666667
1254-10102-55200-2-862bfda5,1900-01-01 15:52:16,1900-01-01 15:52:16,8007-31af4bce,23,PT CHEV BCH,0,0,8.588,0,101-202,1254-10102-b8afdb1f,1,Dignan Street,-36.85889,174.70255,0.22020849853960295,0.5166666666666667
1254-10102-55200-2-862bfda5,1900-01-01 15:52:47,1900-01-01 15:52:47,8005-cd4b82b7,24,PT CHEV BCH,0,0,8.809,0,101-202,1254-10102-b8afdb1f,1,Oliver Street,-36.85707,174.70322,0.3140569334205807,0.75
1254-10102-55200-2-862bfda5,1900-01-01 15:53:32,1900-01-01 15:53:32,8003-2ea7e096,25,PT CHEV BCH,0,0,9.123,0,101-202,1254-10102-b8afdb1f,1,Johnstone Street,-36.85444,174.70408,0.1966064774346101,0.4666666666666667
1254-10102-55200-2-862bfda5,1900-01-01 15:54:00,1900-01-01 15:54:00,8001-8ded30b5,26,PT CHEV BCH,1,0,9.319,0,101-202,1254-10102-b8afdb1f,1,Coyle Park,-36.85277,174.70416,,
1255-10502-22800-2-adf518b8,1900-01-01 06:20:00,1900-01-01 06:20:00,1005-c105552e,1,WESTMERE,0,0,0.0,0,105-202,1255-10502-f5d91467,1,Stop D Lower Albert,-36.84353,174.76571,0.7242126013828444,2.3833333333333333
1255-10502-22800-2-adf518b8,1900-01-01 06:22:23,1900-01-01 06:22:23,7030-621caa72,2,WESTMERE,0,0,0.727,0,105-202,1255-10502-f5d91467,1,Victoria Street West,-36.84762,174.76188,0.3544444269035037,1.1666666666666667
1255-10502-22800-2-adf518b8,1900-01-01 06:23:33,1900-01-01 06:23:33,7082-6e0c4fef,3,WESTMERE,0,0,1.082,0,105-202,1255-10502-f5d91467,1,St Matthews-in-the-City,-36.85056,174.76061,0.28329852026183344,0.9333333333333333
1255-10502-22800-2-adf518b8,1900-01-01 06:24:29,1900-01-01 06:24:29,7084-4da5d2dd,4,WESTMERE,0,0,1.367,0,105-202,1255-10502-f5d91467,1,Nicholas Street,-36.85275,174.75929,0.3652598475681613,1.2166666666666666
1255-10502-22800-2-adf518b8,1900-01-01 06:25:42,1900-01-01 06:25:42,1524-2e7e0ebb,5,WESTMERE,0,0,1.73,0,105-202,1255-10502-f5d91467,1,YMCA,-36.85574,174.75885,0.5157323951656206,1.6833333333333333
1255-10502-22800-2-adf518b8,1900-01-01 06:27:23,1900-01-01 06:27:23,7134-3cc678cc,6,WESTMERE,0,0,2.246,0,105-202,1255-10502-f5d91467,1,Rainbow Bridge/Karangahape Road,-36.85829,174.75606,0.44173489419053774,1.45
1255-10502-22800-2-adf518b8,1900-01-01 06:28:50,1900-01-01 06:28:50,7212-9f5ed9ad,7,WESTMERE,0,0,2.686,0,105-202,1255-10502-f5d91467,1,Ponsonby Road/Karangahape Road,-36.85936,174.75195,0.35294937202649984,1.1666666666666667
1255-10502-22800-2-adf518b8,1900-01-01 06:30:00,1900-01-01 06:30:00,7214-56f7c5db,8,WESTMERE,0,0,3.04,0,105-202,1255-10502-f5d91467,1,Ponsonby Road/Western Park,-36.85766,174.74882,0.2939481586472901,0.7
1255-10502-22800-2-adf518b8,1900-01-01 06:30:42,1900-01-01 06:30:42,8076-bf09e8e8,9,WESTMERE,0,0,3.335,0,105-202,1255-10502-f5d91467,1,Ponsonby Road/Picton Street,-36.85665,174.74638,0.3518716021747754,0.85
1255-10502-22800-2-adf518b8,1900-01-01 06:31:33,1900-01-01 06:31:33,8078-49d5c84a,10,WESTMERE,0,0,3.688,0,105-202,1255-10502-f5d91467,1,Leighton Street,-36.85716,174.74266,0.24512503999628327,0.5833333333333334
1255-10502-22800-2-adf518b8,1900-01-01 06:32:08,1900-01-01 06:32:08,1024-e293ba7b,11,WESTMERE,0,0,3.933,0,105-202,1255-10502-f5d91467,1,Richmond Road School,-36.85683,174.74017,0.18384301765801575,0.43333333333333335
1255-10502-22800-2-adf518b8,1900-01-01 06:32:34,1900-01-01 06:32:34,8082-7fa03888,12,WESTMERE,0,0,4.115,0,105-202,1255-10502-f5d91467,1,Richmond Road Shops,-36.85556,174.73909,0.4476413272550155,1.0666666666666667
1255-10502-22800-2-adf518b8,1900-01-01 06:33:38,1900-01-01 06:33:38,8084-a238ebb0,13,WESTMERE,0,0,4.564,0,105-202,1255-10502-f5d91467,1,St Paul's College,-36.854,174.73518,0.3694700722184063,0.9
1255-10502-22800-2-adf518b8,1900-01-01 06:34:32,1900-01-01 06:34:32,8086-08f33bb4,14,WESTMERE,0,0,4.932,0,105-202,1255-10502-f5d91467,1,Woolworths Grey Lynn,-36.85471,174.73169,0.2353505829542264,0.55
1255-10502-22800-2-adf518b8,1900-01-01 06:35:05,1900-01-01 06:35:05,8088-00d7c4d9,15,WESTMERE,0,0,5.167,0,105-202,1255-10502-f5d91467,1,Peel Street,-36.85586,174.73009,0.45988332499146567,1.1166666666666667
1255-10502-22800-2-adf518b8,1900-01-01 06:36:12,1900-01-01 06:36:12,8090-9333fd33,16,WESTMERE,0,0,5.627,0,105-202,1255-10502-f5d91467,1,West Lynn Shops,-36.85926,174.73189,0.2832001216390371,0.6833333333333333
1255-10502-22800-2-adf518b8,1900-01-01 06:36:53,1900-01-01 06:36:53,1704-5d92960c,17,WESTMERE,0,0,5.91,0,105-202,1255-10502-f5d91467,1,Surrey Crescent,-36.8614,174.733,0.369744180127743,0.8833333333333333
1255-10502-22800-2-adf518b8,1900-01-01 06:37:46,1900-01-01 06:37:46,8481-cdeaf2cc,18,WESTMERE,0,0,6.281,0,105-202,1255-10502-f5d91467,1,Surrey Crescent/Old Mill Road,-36.86337,174.73035,0.35124695967056896,0.8333333333333334
1255-10502-22800-2-adf518b8,1900-01-01 06:38:36,1900-01-01 06:38:36,8484-58711f06,19,WESTMERE,0,0,6.635,0,105-202,1255-10502-f5d91467,1,Francis Street,-36.86253,174.72679,0.27180995067561975,0.65
1255-10502-22800-2-adf518b8,1900-01-01 06:39:15,1900-01-01 06:39:15,8483-f30d8856,20,WESTMERE,0,0,6.906,0,105-202,1255-10502-f5d91467,1,Garnet Road/Old Mill Road,-36.8611,174.72457,0.25682232261345433,0.6166666666666667
1255-10502-22800-2-adf518b8,1900-01-01 06:39:52,1900-01-01 06:39:52,8485-c433a927,21,WESTMERE,0,0,7.163,0,105-202,1255-10502-f5d91467,1,Westmere School,-36.85909,174.72344,0.33273296847605427,0.8
1255-10502-22800-2-adf518b8,1900-01-01 06:40:40,1900-01-01 06:40:40,8487-00f3da3d,22,WESTMERE,0,0,7.495,0,105-202,1255-10502-f5d91467,1,Dorset Street,-36.85683,174.72133,0.3757470351164657,0.9
1255-10502-22800-2-adf518b8,1900-01-01 06:41:34,1900-01-01 06:41:34,8491-4c2b3c12,23,WESTMERE,0,0,7.865,0,105-202,1255-10502-f5d91467,1,Westmere Shops,-36.85452,174.71868,0.33979447441575544,0.8166666666666667
1255-10502-22800-2-adf518b8,1900-01-01 06:42:23,1900-01-01 06:42:23,8493-d8c9215b,24,WESTMERE,0,0,8.203,0,105-202,1255-10502-f5d91467,1,Kotare Avenue,-36.85232,174.71981,0.34915462582004425,0.6166666666666667
1255-10502-22800-2-adf518b8,1900-01-01 06:43:00,1900-01-01 06:43:00,8495-d8b98d40,25,WESTMERE,1,0,8.553,0,105-202,1255-10502-f5d91467,1,Cox's Bay Reserve,-36.85154,174.72348,,
1112-11202-19800-2-37629837,1900-01-01 05:30:00,1900-01-01 05:30:00,5959-cc4bb279,1,WEST HARBOUR,0,0,0.0,0,112-206,1112-11202-fed22057,1,Kedgley Road/Maki Street,-36.81504,174.60964,0.5510940214022525,1.1833333333333333
1112-11202-19800-2-37629837,1900-01-01 05:31:11,1900-01-01 05:31:11,5990-ad2ea439,2,WEST HARBOUR,0,0,0.551,0,112-206,1112-11202-fed22057,1,Tawhia Drive/Kohuhu Lane,-36.81876,174.60832,1.033331992349761,2.2333333333333334
1112-11202-19800-2-37629837,1900-01-01 05:33:25,1900-01-01 05:33:25,5662-11673154,3,HOBSONVILLE,0,0,1.584,0,112-206,1112-11202-fed22057,1,Hobsonville Road/Oriel Avenue,-36.81847,174.61674,0.2027206935726444,0.43333333333333335
1112-11202-19800-2-37629837,1900-01-01 05:33:51,1900-01-01 05:33:51,5664-9da68a44,4,HOBSONVILLE,0,0,1.79,0,112-206,1112-11202-fed22057,1,St Catherine Crescent,-36.82008,174.61613,0.258630136168702,0.5666666666666667
1112-11202-19800-2-37629837,1900-01-01 05:34:25,1900-01-01 05:34:25,5666-f000c928,5,HOBSONVILLE,0,0,2.049,0,112-206,1112-11202-fed22057,1,Westgate Pedestrian Bridge,-36.82188,174.61754,0.2252632785983673,0.48333333333333334
1112-11202-19800-2-37629837,1900-01-01 05:34:54,1900-01-01 05:34:54,5668-caa45c5b,6,HOBSONVILLE,0,0,2.274,0,112-206,1112-11202-fed22057,1,Oreil Avenue/Fitzherbert Avenue,-36.8229,174.61959,0.31957634151610864,0.6833333333333333
1112-11202-19800-2-37629837,1900-01-01 05:35:35,1900-01-01 05:35:35,5670-b1e4b63c,7,HOBSONVILLE,0,0,2.594,0,112-206,1112-11202-fed22057,1,Manutewhau Walk,-36.82374,174.62282,0.5282956172240488,1.15
1112-11202-19800-2-37629837,1900-01-01 05:36:44,1900-01-01 05:36:44,5648-ab804708,8,HOBSONVILLE,0,0,3.122,0,112-206,1112-11202-fed22057,1,Elizabeth Drive,-36.82114,174.62696,0.3036749214560784,0.65
1112-11202-19800-2-37629837,1900-01-01 05:37:23,1900-01-01 05:37:23,5650-6b75dc50,9,HOBSONVILLE,0,0,3.428,0,112-206,1112-11202-fed22057,1,West Harbour Church,-36.81959,174.62914,0.39968422744949683,0.8666666666666667
1112-11202-19800-2-37629837,1900-01-01 05:38:15,1900-01-01 05:38:15,5656-947b7f2a,10,HOBSONVILLE,0,0,3.829,0,112-206,1112-11202-fed22057,1,Pahi Park,-36.8201,174.6324,0.4356522855168421,0.9333333333333333
1112-11202-19800-2-37629837,1900-01-01 05:39:11,1900-01-01 05:39:11,5654-30200cd8,11,HOBSONVILLE,0,0,4.263,0,112-206,1112-11202-fed22057,1,Graceview Way,-36.82057,174.63692,0.4730495409565455,1.0166666666666666
1112-11202-19800-2-37629837,1900-01-01 05:40:12,1900-01-01 05:40:12,5652-cfb96c18,12,HOBSONVILLE,0,0,4.736,0,112-206,1112-11202-fed22057,1,Renoir Street,-36.81831,174.64093,0.37908421638257017,0.8333333333333334
1112-11202-19800-2-37629837,1900-01-01 05:41:02,1900-01-01 05:41:02,5669-6ef9e57f,13,HOBSONVILLE,0,0,5.115,0,112-206,1112-11202-fed22057,1,Marina View School,-36.81504,174.64124,0.6633306847242566,1.4333333333333333
1112-11202-19800-2-37629837,1900-01-01 05:42:28,1900-01-01 05:42:28,5719-879fc23d,14,HOBSONVILLE,0,0,5.778,0,112-206,1112-11202-fed22057,1,Marina View Reserve,-36.81029,174.63961,0.23790379294546207,0.5166666666666667
1112-11202-19800-2-37629837,1900-01-01 05:42:59,1900-01-01 05:42:59,1655-809d3809,15,HOBSONVILLE,0,0,6.017,0,112-206,1112-11202-fed22057,1,Clearwater Cove,-36.80884,174.64093,0.20720859071022674,0.43333333333333335
1112-11202-19800-2-37629837,1900-01-01 05:43:25,1900-01-01 05:43:25,5685-56b706b9,16,HOBSONVILLE,0,0,6.223,0,112-206,1112-11202-fed22057,1,Mako Street,-36.80708,174.64131,0.4344858007062212,0.95
1112-11202-19800-2-37629837,1900-01-01 05:44:22,1900-01-01 05:44:22,5683-b5d1a847,17,HOBSONVILLE,0,0,6.659,0,112-206,1112-11202-fed22057,1,75 Wiseley Road,-36.80389,174.64384,0.31743985562141364,0.6833333333333333
1112-11202-19800-2-37629837,1900-01-01 05:45:03,1900-01-01 05:45:03,5681-475eb3b9,18,HOBSONVILLE,0,0,6.975,0,112-206,1112-11202-fed22057,1,Williams Road,-36.80167,174.6459,0.3999558475914175,0.8666666666666667
1112-11202-19800-2-37629837,1900-01-01 05:45:55,1900-01-01 05:45:55,5679-f797fc0d,19,HOBSONVILLE,0,0,7.374,0,112-206,1112-11202-fed22057,1,Hobsonville Town Centre,-36.79872,174.64836,0.22246655384809774,0.48333333333333334
1112-11202-19800-2-37629837,1900-01-01 05:46:24,1900-01-01 05:46:24,5838-c883b04c,20,HOBSONVILLE,0,0,7.596,0,112-206,1112-11202-fed22057,1,Hobsonville War Memorial Park,-36.79732,174.64964,0.6167434033786203,1.3333333333333333
1112-11202-19800-2-37629837,1900-01-01 05:47:44,1900-01-01 05:47:44,1644-c6a1f7e3,21,HOBSONVILLE,0,0,8.212,0,112-206,1112-11202-fed22057,1,Hobsonville Point Secondary,-36.79519,174.6557,0.6173403576376233,1.3333333333333333
1112-11202-19800-2-37629837,1900-01-01 05:49:04,1900-01-01 05:49:04,1664-050073b5,22,HOBSONVILLE,0,0,8.829,0,112-206,1112-11202-fed22057,1,Hobsonville Point Primary School,-36.79262,174.66124,0.3318606668316898,0.7166666666666667
1112-11202-19800-2-37629837,1900-01-01 05:49:47,1900-01-01 05:49:47,1530-0c80e3f9,23,HOBSONVILLE,0,0,9.161,0,112-206,1112-11202-fed22057,1,Isitt Road,-36.7903,174.66317,0.3321764571013766,0.7166666666666667
1112-11202-19800-2-37629837,1900-01-01 05:50:30,1900-01-01 05:50:30,1600-014e6544,24,HOBSONVILLE,0,0,9.493,0,112-206,1112-11202-fed22057,1,Hudson Bay Road/Buckley Avenue,-36.78836,174.66585,0.636886527288507,1.5
1112-11202-19800-2-37629837,1900-01-01 05:52:00,1900-01-01 05:52:00,5883-d620d9de,25,HOBSONVILLE,1,0,10.129,0,112-206,1112-11202-fed22057,1,Hobsonville Point Terminal,-36.78861,174.67166,,
1113-11402-20760-2-25316509,1900-01-01 05:46:00,1900-01-01 05:46:00,5959-cc4bb279,1,WHENUAPAI,0,0,0.0,0,114-206,1113-11402-e8f09d8c,1,Kedgley Road/Maki Street,-36.81504,174.60964,0.5510940214022525,1.05
1113-11402-20760-2-25316509,1900-01-01 05:47:03,1900-01-01 05:47:03,5990-ad2ea439,2,WHENUAPAI,0,0,0.551,0,114-206,1113-11402-e8f09d8c,1,Tawhia Drive/Kohuhu Lane,-36.81876,174.60832,1.0466579700416707,2.033333333333333
1113-11402-20760-2-25316509,1900-01-01 05:49:05,1900-01-01 05:49:05,5824-82714ffb,3,WHENUAPAI,0,0,1.599,0,114-206,1113-11402-e8f09d8c,1,Oreil Avenue,-36.81793,174.61748,0.2515450658589322,0.48333333333333334
1113-11402-20760-2-25316509,1900-01-01 05:49:34,1900-01-01 05:49:34,5826-045eedbb,4,WHENUAPAI,0,0,1.853,0,114-206,1113-11402-e8f09d8c,1,Hobsonville Road/Fitzherbert Avenue,-36.81711,174.6198,0.3628847967433896,0.7
1113-11402-20760-2-25316509,1900-01-01 05:50:16,1900-01-01 05:50:16,5828-f9af8555,5,WHENUAPAI,0,0,2.217,0,114-206,1113-11402-e8f09d8c,1,Cyril Crescent,-36.81625,174.62349,3.12867923234281,6.05
1113-11402-20760-2-25316509,1900-01-01 05:56:19,1900-01-01 05:56:19,5819-5dde793d,6,HOBSONVILLE,0,0,5.345,0,114-206,1113-11402-e8f09d8c,1,Whenuapai Village,-36.79331,174.61622,0.39655502591949915,0.7666666666666667
1113-11402-20760-2-25316509,1900-01-01 05:57:05,1900-01-01 05:57:05,5928-d541c1bf,7,HOBSONVILLE,0,0,5.741,0,114-206,1113-11402-e8f09d8c,1,Whenuapai Town Centre,-36.79185,174.61322,0.4118673364099206,0.8
1113-11402-20760-2-25316509,1900-01-01 05:57:53,1900-01-01 05:57:53,5829-12673017,8,HOBSONVILLE,0,0,6.152,0,114-206,1113-11402-e8f09d8c,1,Dale Road,-36.78831,174.61433,2.186635027515834,4.216666666666667
1113-11402-20760-2-25316509,1900-01-01 06:02:06,1900-01-01 06:02:06,5825-3eb45294,9,HOBSONVILLE,0,0,8.34,0,114-206,1113-11402-e8f09d8c,1,Karaka Road,-36.77759,174.62984,0.2654727349582787,0.5
1113-11402-20760-2-25316509,1900-01-01 06:02:36,1900-01-01 06:02:36,5827-b68b18a4,10,HOBSONVILLE,0,0,8.607,0,114-206,1113-11402-e8f09d8c,1,29 Totara Road,-36.77826,174.63256,0.48214240248207013,0.9333333333333333
1113-11402-20760-2-25316509,1900-01-01 06:03:32,1900-01-01 06:03:32,5846-3077323d,11,HOBSONVILLE,0,0,9.086,0,114-206,1113-11402-e8f09d8c,1,Bill Moir Reserve,-36.77921,174.63677,0.554843286322048,1.0666666666666667
1113-11402-20760-2-25316509,1900-01-01 06:04:36,1900-01-01 06:04:36,5842-3ea5a23b,12,HOBSONVILLE,0,0,9.64,0,114-206,1113-11402-e8f09d8c,1,Kowhai Road,-36.78129,174.64048,0.6824657331262137,1.3166666666666667
1113-11402-20760-2-25316509,1900-01-01 06:05:55,1900-01-01 06:05:55,5823-21bcdb19,13,HOBSONVILLE,0,0,10.322,0,114-206,1113-11402-e8f09d8c,1,107 Kauri Road,-36.78499,174.6433,0.9577297798387596,1.85
1113-11402-20760-2-25316509,1900-01-01 06:07:46,1900-01-01 06:07:46,5821-8512f40e,14,HOBSONVILLE,0,0,11.281,0,114-206,1113-11402-e8f09d8c,1,Rata Road,-36.79144,174.63691,2.284231044165641,4.4
1113-11402-20760-2-25316509,1900-01-01 06:12:10,1900-01-01 06:12:10,5836-007b8106,15,HOBSONVILLE,0,0,13.559,0,114-206,1113-11402-e8f09d8c,1,New World Hobsonville,-36.79914,174.64573,0.4335813934311736,0.8333333333333334
1113-11402-20760-2-25316509,1900-01-01 06:13:00,1900-01-01 06:13:00,5838-c883b04c,16,HOBSONVILLE,0,0,13.993,0,114-206,1113-11402-e8f09d8c,1,Hobsonville War Memorial Park,-36.79732,174.64964,0.6167434033786203,1.1833333333333333
1113-11402-20760-2-25316509,1900-01-01 06:14:11,1900-01-01 06:14:11,1644-c6a1f7e3,17,HOBSONVILLE,0,0,14.609,0,114-206,1113-11402-e8f09d8c,1,Hobsonville Point Secondary,-36.79519,174.6557,0.6173403576376233,1.2
1113-11402-20760-2-25316509,1900-01-01 06:15:23,1900-01-01 06:15:23,1664-050073b5,18,HOBSONVILLE,0,0,15.226,0,114-206,1113-11402-e8f09d8c,1,Hobsonville Point Primary School,-36.79262,174.66124,0.3318606668316898,0.6333333333333333
1113-11402-20760-2-25316509,1900-01-01 06:16:01,1900-01-01 06:16:01,1530-0c80e3f9,19,HOBSONVILLE,0,0,15.558,0,114-206,1113-11402-e8f09d8c,1,Isitt Road,-36.7903,174.66317,0.3321764571013766,0.65
1113-11402-20760-2-25316509,1900-01-01 06:16:40,1900-01-01 06:16:40,1600-014e6544,20,HOBSONVILLE,0,0,15.89,0,114-206,1113-11402-e8f09d8c,1,Hudson Bay Road/Buckley Avenue,-36.78836,174.66585,0.636886527288507,1.3333333333333333
1113-11402-20760-2-25316509,1900-01-01 06:18:00,1900-01-01 06:18:00,5883-d620d9de,21,HOBSONVILLE,1,0,16.526,0,114-206,1113-11402-e8f09d8c,1,Hobsonville Point Terminal,-36.78861,174.67166,,
1203-01106-20220-2-8ccd988a,1900-01-01 05:37:00,1900-01-01 05:37:00,1005-c105552e,1,NORTHWEST,0,0,0.0,0,11T-202,1203-01106-86672abf,1,Stop D Lower Albert,-36.84353,174.76571,0.7242126013828444,2.55
1203-01106-20220-2-8ccd988a,1900-01-01 05:39:33,1900-01-01 05:39:33,7030-621caa72,2,NORTHWEST,0,0,0.727,0,11T-202,1203-01106-86672abf,1,Victoria Street West,-36.84762,174.76188,0.3544444269035037,1.25
1203-01106-20220-2-8ccd988a,1900-01-01 05:40:48,1900-01-01 05:40:48,7082-6e0c4fef,3,NORTHWEST,0,0,1.082,0,11T-202,1203-01106-86672abf,1,St Matthews-in-the-City,-36.85056,174.76061,0.28329852026183344,1.0
1203-01106-20220-2-8ccd988a,1900-01-01 05:41:48,1900-01-01 05:41:48,7084-4da5d2dd,4,NORTHWEST,0,0,1.367,0,11T-202,1203-01106-86672abf,1,Nicholas Street,-36.85275,174.75929,0.3652598475681613,1.2833333333333334
1203-01106-20220-2-8ccd988a,1900-01-01 05:43:05,1900-01-01 05:43:05,1524-2e7e0ebb,5,NORTHWEST,0,0,1.73,0,11T-202,1203-01106-86672abf,1,YMCA,-36.85574,174.75885,0.5472633030111627,1.9166666666666667
1203-01106-20220-2-8ccd988a,1900-01-01 05:45:00,1900-01-01 05:45:00,7136-7b4dffe1,6,NORTHWEST,0,0,2.278,0,11T-202,1203-01106-86672abf,1,Rainbow Bridge/Karangahape Road,-36.85839,174.75573,0.38029174392630866,0.5333333333333333
1203-01106-20220-2-8ccd988a,1900-01-01 05:45:32,1900-01-01 05:45:32,8100-08cef0ad,7,NORTHWEST,0,0,2.657,0,11T-202,1203-01106-86672abf,1,Ponsonby Road,-36.8601,174.75238,0.24543122844868215,0.3333333333333333
1203-01106-20220-2-8ccd988a,1900-01-01 05:45:52,1900-01-01 05:45:52,8102-7250bcd8,8,NORTHWEST,0,0,2.902,0,11T-202,1203-01106-86672abf,1,Burns Street,-36.86156,174.75055,0.313533688003055,0.43333333333333335
1203-01106-20220-2-8ccd988a,1900-01-01 05:46:18,1900-01-01 05:46:18,8104-8bfd88ba,9,NORTHWEST,0,0,3.215,0,11T-202,1203-01106-86672abf,1,Sussex Street,-36.86347,174.74818,0.22076932790052692,0.3
1203-01106-20220-2-8ccd988a,1900-01-01 05:46:36,1900-01-01 05:46:36,8106-95c39e43,10,NORTHWEST,0,0,3.435,0,11T-202,1203-01106-86672abf,1,King Street,-36.86478,174.74647,0.2509338068166937,0.35
1203-01106-20220-2-8ccd988a,1900-01-01 05:46:57,1900-01-01 05:46:57,8108-01016126,11,NORTHWEST,0,0,3.686,0,11T-202,1203-01106-86672abf,1,Bond Street,-36.8656,174.74403,0.4135194372043132,0.5666666666666667
