route_id,stop_id,stop_name,stop_sequence,stop_lat,stop_lon,travel_time_to_next_stop,distance_to_next_stop
195-203,8353-8a002505,Stop C Blockhouse Bay,25,-36.92199,174.70128,0.7833333333333333,0.3482921330618928
195-203,8351-0e2339d6,Rathlin Street,26,-36.91927,174.70239,1.0333333333333334,0.44483001065956435
195-203,8347-15d2da07,Blockhouse Bay Road/Puketea Street,27,-36.9153,174.70215,0.55,0.23910434213380172
195-203,8345-725c0371,Blockhouse Bay Road/Matata Street,28,-36.91322,174.70202,0.4,0.17634406954884904
195-203,8343-253f3ed6,Margate Road,29,-36.91174,174.70191,0.8,0.34860766633288437
195-203,8341-6136aaea,Holbrook Street,30,-36.90869,174.70174,0.7833333333333333,0.3472497601026042
195-203,8339-0294b4ff,Blockhouse Bay Road/Glenavon Shops,31,-36.90567,174.70153,0.7833333333333333,0.3406915009663364
195-203,8337-03a17c88,Acton Place,32,-36.9027,174.70139,0.5833333333333334,0.25709653449165953
195-203,8335-01df3b44,Chalmers Street,33,-36.90045,174.70126,0.48333333333333334,0.20678508625112313
195-203,8333-88b272cb,Blockhouse Bay Road/Methuen Road,34,-36.89867,174.70113,0.7833333333333333,0.3410151660407474
195-203,8331-c2dad3f5,Avondale Islamic Centre,35,-36.89569,174.70094,1.2833333333333334,0.5655923528892657
195-203,8329-23a39558,Powell Street,36,-36.89108,174.70067,0.5833333333333334,0.24868938019065118
195-203,8327-1f397323,Cradock Street,37,-36.88893,174.70053,0.9166666666666666,0.4028261155858514
195-203,8141-a4ce3936,Fairlands Avenue,38,-36.88541,174.70056,0.8166666666666667,0.35717463238722946
195-203,8139-2a085b0f,Waterview Methodist Church,39,-36.88238,174.70138,0.8333333333333334,0.3595699599350626
195-203,8137-924f9275,Alford Street,40,-36.87933,174.70225,0.5833333333333334,0.2569262242846594
195-203,8133-4629fc99,Herdman Street,41,-36.87728,174.70301,2.966666666666667,1.2955427383284481
195-203,8131-3cc7ec8a,Great North Road/Pt Chevalier Shops,42,-36.87007,174.71128,0.4166666666666667,0.18668782463727338
195-203,8129-39943bed,Walmer Road,43,-36.86927,174.71295,0.75,0.3243882483133961
195-203,8127-33d8995c,Pasadena Shops,44,-36.86837,174.71626,0.7333333333333333,0.3254702878990215
195-203,8125-0b23e96e,Auckland Zoo,45,-36.8679,174.7197,1.0833333333333333,0.4752346717486869
195-203,8123-af1d2f39,Western Springs Park,46,-36.86808,174.72488,0.8166666666666667,0.3573666885939857
195-203,8121-2a2cd206,Great North Road/MOTAT,47,-36.86769,174.72851,0.6666666666666666,0.29293515937186193
195-203,8119-e41c6252,Bullock Track,48,-36.86614,174.73094,1.05,0.4603985440719221
195-203,8117-0671251b,Great North Road/Grey Lynn School,49,-36.86389,174.73492,0.85,0.371413728616182
195-203,8897-8e79b3d9,Williamson Avenue/Great North Road,50,-36.86481,174.73793,0.6666666666666666,0.28594312718637666
195-203,8895-705c822e,Schofield Street,51,-36.86332,174.74037,0.7166666666666667,0.31466656091497297
195-203,8893-1d637b7c,Grey Lynn Park,52,-36.86164,174.74307,0.7166666666666667,0.3134746045242783
195-203,8891-9395c5b3,Scanlan Street,53,-36.85996,174.74575,0.7,0.3091800471074642
195-203,8889-44be3ecd,Countdown Ponsonby,54,-36.85831,174.74836,0.95,0.4160710044841152
195-203,7211-824d717b,Ponsonby Road/Karangahape Road,55,-36.85929,174.75212,1.0666666666666667,0.46776117817759344
195-203,7135-b1ba3584,Rainbow Bridge/Karangahape Road,56,-36.85805,174.75639,0.7166666666666667,0.3169753484515533
195-203,7133-173774ea,Pitt Street,57,-36.85773,174.75968,0.7,0.2984168651575325
195-203,7065-5235e1c6,Scotia Place,58,-36.85681,174.76179,0.95,0.4148441641072708
195-203,7059-607e2a63,Auckland Town Hall,59,-36.85342,174.76334,0.9666666666666667,0.4256528022042413
195-203,7053-154c6c71,Wellesley Street,60,-36.8499,174.7649,0.8333333333333334,0.3629601186927526
195-203,7049-24767414,Vulcan Lane,61,-36.84682,174.76591,,
20-202,8861-bb392a46,Morningside Drive/St Lukes Mall,1,-36.88165,174.7327,2.216666666666667,1.0979813650521502
20-202,8219-a6ca2490,Rocky Nook Avenue,2,-36.87559,174.73232,0.5166666666666667,0.25781418379668997
20-202,8217-95b4769f,Morningside Station,3,-36.87469,174.73478,0.5333333333333333,0.2683495929566614
20-202,8215-a473457b,Morningside Shops,4,-36.87363,174.73727,0.85,0.41889561987219104
20-202,8213-7e021a72,Kingsland Avenue,5,-36.87282,174.74165,0.8833333333333333,0.44187182709817363
20-202,8211-8a4f4ede,Kingsland Shops,6,-36.87166,174.74623,2.6166666666666667,1.002208211169875
20-202,8107-c8de6594,King Street,7,-36.86466,174.74637,0.8166666666666667,0.31229055581236187
20-202,8105-5b355394,Sussex Street,8,-36.86285,174.74871,0.6333333333333333,0.24214286844015476
20-202,8103-aa6d2901,Burns Street,9,-36.86143,174.75049,0.5333333333333333,0.20291550972554567
20-202,8101-29d73840,Ponsonby Road,10,-36.86022,174.75198,0.48333333333333334,0.18547973993166353
20-202,7212-9f5ed9ad,Ponsonby Road/Karangahape Road,11,-36.85936,174.75195,0.9166666666666666,0.35294937202649984
20-202,7214-56f7c5db,Ponsonby Road/Western Park,12,-36.85766,174.74882,0.9666666666666667,0.2777983528574924
20-202,7216-2fea78e2,Ponsonby Road/Picton Street,13,-36.85617,174.74656,1.5,0.43621598810480927
20-202,7218-8c2578c2,Summer Street,14,-36.85257,174.74505,0.7166666666666667,0.2059930741676093
20-202,7220-59991287,Ponsonby Methodist Church,15,-36.85091,174.74451,0.6833333333333333,0.19907108707601173
20-202,7222-cf6ea570,All Saints Anglican Church,16,-36.8493,174.744,1.3666666666666667,0.3963542081914472
20-202,7113-084b368e,Three Lamps,17,-36.84699,174.7438,1.3333333333333333,0.38413016453966825
20-202,7111-398e6ec5,Mercy Hospice,18,-36.84812,174.74748,0.8833333333333333,0.255260599735465
20-202,7109-13c2b0c9,Gudgeon Street,19,-36.84823,174.75,1.95,0.5666315579921989
20-202,1304-5dae172a,Fanshawe Street,20,-36.8445,174.75316,1.6,0.46369824441954094
20-202,1060-64c2f531,Wynyard Quarter,21,-36.84062,174.75473,,
209-203,5221-cfbaa14a,Titirangi Village,1,-36.93761,174.65685,3.25,1.5811293948741985
209-203,5225-923d8aad,Godley Road/Green Bay High School,2,-36.9326,174.66958,1.3666666666666667,0.6620457309204468
209-203,5227-1a1cb668,La Rosa Street,3,-36.93107,174.67669,0.5666666666666667,0.2781728807041597
209-203,5269-63a84134,Green Bay Shops,4,-36.93043,174.67961,1.0333333333333334,0.5034725162734167
209-203,5211-eabbeb7e,Bishop Street,5,-36.92933,174.68499,0.5,0.2416588524943848
209-203,5209-0cbbee04,Harrybrook Road,6,-36.92878,174.68754,0.5833333333333334,0.28888199195200215
209-203,1631-4dae07d3,Craigavon Park,7,-36.9287,174.69044,0.85,0.40956983220615395
209-203,1633-5ee6da5a,Connell Street,8,-36.92881,174.69481,0.5,0.24600854515322054
209-203,8997-03ae62eb,Mitchell Street,9,-36.9277,174.69684,0.3,0.14347074419582617
209-203,8995-43be0cbe,Armagh Road,10,-36.92656,174.6974,0.36666666666666664,0.18061737512871148
209-203,1619-1f8a6aaa,Endeavour Street,11,-36.92582,174.699,0.6833333333333333,0.3335823714667293
209-203,8355-34ef1334,Stop A Blockhouse Bay,12,-36.92445,174.7017,0.85,0.2963340464371284
209-203,8353-8a002505,Stop C Blockhouse Bay,13,-36.92199,174.70128,1.0,0.3482921330618928
209-203,8351-0e2339d6,Rathlin Street,14,-36.91927,174.70239,1.2833333333333334,0.44483001065956435
209-203,8347-15d2da07,Blockhouse Bay Road/Puketea Street,15,-36.9153,174.70215,0.6833333333333333,0.23910434213380172
209-203,8345-725c0371,Blockhouse Bay Road/Matata Street,16,-36.91322,174.70202,0.5,0.17634406954884904
209-203,8343-253f3ed6,Margate Road,17,-36.91174,174.70191,1.0,0.34860766633288437
209-203,8341-6136aaea,Holbrook Street,18,-36.90869,174.70174,1.0,0.3472497601026042
209-203,8339-0294b4ff,Blockhouse Bay Road/Glenavon Shops,19,-36.90567,174.70153,0.9833333333333333,0.3406915009663364
209-203,8337-03a17c88,Acton Place,20,-36.9027,174.70139,0.7333333333333333,0.25709653449165953
209-203,8335-01df3b44,Chalmers Street,21,-36.90045,174.70126,0.5833333333333334,0.20678508625112313
209-203,8333-88b272cb,Blockhouse Bay Road/Methuen Road,22,-36.89867,174.70113,1.55,0.540457961999611
209-203,8243-5e4fe57d,Soljak Place,23,-36.89531,174.70397,1.2166666666666666,0.42513028316903445
209-203,8241-19deb6c4,PAK'nSAVE Mount Albert,24,-36.89242,174.70684,1.8166666666666667,0.6315059809145686
209-203,8237-96e22f8b,Elim Christian College,25,-36.88816,174.71129,0.5833333333333334,0.20229365321250117
209-203,8235-84061054,1028 New North Road,26,-36.88684,174.71264,1.0833333333333333,0.3749288254117911
209-203,8233-06339fbb,Mount Albert Station,27,-36.8843,174.7152,0.85,0.2952427537985267
209-203,8231-3cb68f51,Lloyd Avenue,28,-36.88251,174.71741,0.7833333333333333,0.27026275782434994
209-203,8229-e4b26a1c,Ferndale House,29,-36.88193,174.7202,0.6833333333333333,0.24221419659667004
209-203,8227-eed5a8ab,Alice Wylie Reserve,30,-36.88113,174.72256,1.15,0.39970954344716797
209-203,8225-7506b2fe,Mount Albert War Memorial Reserve,31,-36.8796,174.72635,0.8166666666666667,0.2846898699404594
209-203,8223-c8e02862,New North Road/St Lukes Road,32,-36.87802,174.7287,1.25,0.4344807269258067
209-203,8219-a6ca2490,Rocky Nook Avenue,33,-36.87559,174.73232,0.7333333333333333,0.25781418379668997
209-203,8217-95b4769f,Morningside Station,34,-36.87469,174.73478,0.7666666666666667,0.2683495929566614
209-203,8215-a473457b,Morningside Shops,35,-36.87363,174.73727,1.1833333333333333,0.41889561987219104
209-203,8213-7e021a72,Kingsland Avenue,36,-36.87282,174.74165,1.2666666666666666,0.44187182709817363
209-203,8211-8a4f4ede,Kingsland Shops,37,-36.87166,174.74623,2.8833333333333333,1.002208211169875
209-203,8107-c8de6594,King Street,38,-36.86466,174.74637,0.8833333333333333,0.31229055581236187
209-203,8105-5b355394,Sussex Street,39,-36.86285,174.74871,0.7,0.24214286844015476
